timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707971156917,32712,HTTP Request,200,OK,Thread Group 4-4,text,true,,270478,594,12,15,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,25822,0,25665
1707971156917,25822,HTTP Request-0,301,Moved Permanently,Thread Group 4-4,text,true,,1114,196,12,15,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,25822,0,25665
1707971182740,101,HTTP Request-1,301,Moved Permanently,Thread Group 4-4,text,true,,414,197,12,15,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,101,0,50
1707971182842,6787,HTTP Request-2,200,OK,Thread Group 4-4,text,true,,268950,201,12,15,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,770,0,638
1707971160519,29271,HTTP Request,200,OK,Thread Group 4-13,text,true,,270470,594,11,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,22208,0,22040
1707971160519,22208,HTTP Request-0,301,Moved Permanently,Thread Group 4-13,text,true,,1114,196,11,14,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,22208,0,22040
1707971182727,114,HTTP Request-1,301,Moved Permanently,Thread Group 4-13,text,true,,414,197,11,14,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,114,0,54
1707971182842,6948,HTTP Request-2,200,OK,Thread Group 4-13,text,true,,268942,201,11,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,787,0,639
1707971158919,30871,HTTP Request,200,OK,Thread Group 4-9,text,true,,270486,594,11,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,23829,0,23664
1707971158919,23829,HTTP Request-0,301,Moved Permanently,Thread Group 4-9,text,true,,1114,196,11,14,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,23829,0,23664
1707971182749,106,HTTP Request-1,301,Moved Permanently,Thread Group 4-9,text,true,,414,197,11,14,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,106,0,45
1707971182856,6934,HTTP Request-2,200,OK,Thread Group 4-9,text,true,,268958,201,11,14,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,771,0,629
1707971159319,30511,HTTP Request,200,OK,Thread Group 4-10,text,true,,270478,594,9,12,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,23404,0,23204
1707971159319,23406,HTTP Request-0,301,Moved Permanently,Thread Group 4-10,text,true,,1114,196,9,12,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,23404,0,23204
1707971182727,105,HTTP Request-1,301,Moved Permanently,Thread Group 4-10,text,true,,414,197,9,12,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,105,0,47
1707971182833,6997,HTTP Request-2,200,OK,Thread Group 4-10,text,true,,268950,201,9,12,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,794,0,648
1707971158517,31753,HTTP Request,200,OK,Thread Group 4-8,text,true,,270478,594,8,10,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,24206,0,24040
1707971158517,24208,HTTP Request-0,301,Moved Permanently,Thread Group 4-8,text,true,,1114,196,8,10,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,24206,0,24040
1707971182728,100,HTTP Request-1,301,Moved Permanently,Thread Group 4-8,text,true,,414,197,8,10,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,100,0,47
1707971182830,7440,HTTP Request-2,200,OK,Thread Group 4-8,text,true,,268950,201,8,10,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,805,0,653
1707971156518,34562,HTTP Request,200,OK,Thread Group 4-3,text,true,,270470,594,7,8,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,26221,0,26068
1707971156518,26221,HTTP Request-0,301,Moved Permanently,Thread Group 4-3,text,true,,1114,196,7,8,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,26221,0,26068
1707971182740,113,HTTP Request-1,301,Moved Permanently,Thread Group 4-3,text,true,,414,197,7,8,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,113,0,51
1707971182853,8227,HTTP Request-2,200,OK,Thread Group 4-3,text,true,,268942,201,7,8,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,782,0,632
1707971164119,30395,HTTP Request,200,OK,Thread Group 4-22,text,true,,270494,594,6,7,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,18632,0,18505
1707971164119,18632,HTTP Request-0,301,Moved Permanently,Thread Group 4-22,text,true,,1114,196,6,7,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,18632,0,18505
1707971182751,137,HTTP Request-1,301,Moved Permanently,Thread Group 4-22,text,true,,414,197,6,7,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,137,0,56
1707971182889,11625,HTTP Request-2,200,OK,Thread Group 4-22,text,true,,268966,201,6,7,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,5896,0,614
1707971165319,29390,HTTP Request,200,OK,Thread Group 4-25,text,true,,270494,594,5,6,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,17435,0,17334
1707971165319,17435,HTTP Request-0,301,Moved Permanently,Thread Group 4-25,text,true,,1114,196,5,6,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,17435,0,17334
1707971182754,110,HTTP Request-1,301,Moved Permanently,Thread Group 4-25,text,true,,414,197,5,6,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,109,0,48
1707971182864,11845,HTTP Request-2,200,OK,Thread Group 4-25,text,true,,268966,201,5,6,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,2559,0,626
1707971161318,33400,HTTP Request,200,OK,Thread Group 4-15,text,true,,270486,594,4,5,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,21423,0,21265
1707971161318,21423,HTTP Request-0,301,Moved Permanently,Thread Group 4-15,text,true,,1114,196,4,5,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,21423,0,21265
1707971182741,112,HTTP Request-1,301,Moved Permanently,Thread Group 4-15,text,true,,414,197,4,5,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,111,0,50
1707971182853,11865,HTTP Request-2,200,OK,Thread Group 4-15,text,true,,268958,201,4,5,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,2576,0,640
1707971164920,29834,HTTP Request,200,OK,Thread Group 4-24,text,true,,270478,594,3,3,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,17834,0,17722
1707971164920,17834,HTTP Request-0,301,Moved Permanently,Thread Group 4-24,text,true,,1114,196,3,3,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,17834,0,17722
